,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
264,3,2.960699524804645,2287,0,5866.901982521006,1,98125,1242152
194,2,0.8795887892326832,681,0,174.35338004902326,0,98191,338958
313,2,2.1217441599395186,1668,0,7025.485855839712,1,98138,542531
327,2,2.557584244160425,956,0,3944.787654796944,1,98105,1148318
287,2,2.4926650061659306,990,0,2827.0995785834493,1,98104,861275
179,2,2.4603170937288907,797,0,67.74522891856634,1,98109,638407
73,2,2.9679626546088134,1759,0,7944.795565473885,1,98124,613209
234,2,3.690060218304568,1524,0,1456.9399428394568,1,98119,1112156
70,4,1.0233429736311492,2411,0,6159.113850140453,1,98108,752838
130,1,1.0103961245283042,414,0,92.09196902974212,0,98118,286242
17,3,3.39433410488839,3206,0,1234.4835797283504,1,98101,2922502
116,2,2.099133546297467,1578,0,4677.180278984878,1,98105,760605
217,3,3.1129517791227177,1225,0,5119.172545811519,1,98116,770065
29,2,2.0504088317530456,2091,0,4735.915324717319,1,98106,1370782
267,3,1.7457928269652478,1649,0,858.1428058219668,1,98116,531721
78,2,2.069005895083807,1594,0,2786.930210059741,1,98108,781115
269,1,1.0189767044243956,1486,0,3781.411080227072,1,98186,543291
258,2,2.9365597079776777,1451,0,1569.8554909387308,1,98103,794628
139,1,0.9428609728993836,1007,0,1172.135043248564,1,98175,374771
