,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
16,1,2.461883565370812,1073,0,4771.95509674294,1,98125,803289
262,3,3.098588815693484,2371,0,7308.194192385223,1,98106,1422125
192,3,2.5466966292460675,1403,0,2630.906535803416,1,98118,1624666
159,3,1.0401459151972048,1095,0,0.23,0,98115,600914
147,2,1.9488306548498835,998,0,4025.725684933775,1,98117,624514
199,3,2.161067080962632,2210,0,3009.014235350921,1,98117,827320
64,2,2.523454153729043,1504,0,5085.633948813312,1,98117,650207
204,3,3.122338326136548,2095,0,2456.318769420992,1,98106,1120742
75,4,3.7991715127097967,4070,0,8322.100127275595,1,98120,2781397
201,1,1.8470515721078575,880,0,3665.067605312842,1,98117,675570
298,2,2.539248704243536,1671,0,1323.1235958841426,1,98117,958665
173,3,2.5344507875182667,1987,0,4067.349632090495,1,98114,1747994
223,2,1.056093211628489,1320,0,3583.1606673131764,1,98108,659651
284,1,2.178322673367836,1156,0,7536.748070057279,1,98124,795948
61,2,2.9832498679413035,1499,0,383.8806096672312,1,98116,813236
313,2,2.5167920706602214,2489,0,5190.43320939307,1,98127,771877
14,2,1.9135014753810249,859,0,8070.76478350667,1,98139,625944
206,2,0.9812187180629992,776,0,899.5297605988202,1,98142,442178
177,4,3.983925708417044,3484,0,5624.970019214403,1,98135,1699084
218,3,3.641003355522401,3283,0,3319.22020260965,1,98119,978101
174,3,3.5535196593256004,1592,0,458.1807695178956,1,98143,725570
228,2,2.1804637113330214,1463,0,6626.2717565775765,1,98140,783559
248,1,1.6087958988032094,878,0,4262.500832734502,1,98119,693798
30,1,1.9736203841887276,976,0,1088.8007031625525,1,98103,893175
162,4,5.081889961826236,3087,0,6968.901174716242,0,98134,2177398
232,3,5.334026493733774,3059,0,6912.550830656146,1,98123,1270987
327,1,0.9453168107989868,839,0,0.23,0,98107,480504
314,3,2.0695687026831915,1586,0,8085.313074273972,1,98114,898080
73,2,2.0558776538013546,904,0,1185.491203222103,1,98115,561579
56,1,2.3815381913169054,809,0,30.68800889441775,0,98106,479317
277,3,5.455585221075318,4157,0,4084.106508262826,1,98115,1975564
207,3,3.0619317037001905,2229,0,6750.936618975959,1,98142,792877
48,3,3.209021879378608,3074,0,4416.077216086734,1,98106,1501147
233,2,2.5366765593736944,1488,0,1054.3011025015558,1,98118,1428146
96,3,3.58715852223789,1952,0,5070.658211148773,1,98117,844125
273,5,3.787861997303189,1649,0,4451.358315153322,1,98105,779837
6,3,1.7474268752230473,1837,0,2331.565417625108,1,98138,903182
83,2,2.5784413181533528,2700,0,2122.4486742866634,1,98122,1555172
124,2,3.0469067144962487,2035,0,8641.388308790054,1,98181,773546
257,2,3.70840517051271,2895,0,5215.380115157332,1,98177,1465027
54,2,2.5288401467431205,1448,0,1428.84364764814,1,98114,1186123
112,3,4.133072892277034,2441,0,6350.79124732807,1,98143,1066860
317,1,1.845419576893344,798,0,325.5614318615187,1,98118,814828
323,2,2.5530733787554767,1583,0,525.7128155547624,1,98124,952514
85,2,3.616452530397535,1606,0,0.23,0,98109,855730
101,1,1.9628881190767984,863,0,4703.380604724602,1,98135,699728
275,3,1.8328433305156384,1717,0,6306.63758352611,1,98181,718246
265,2,1.7853386587184417,2139,0,0.23,1,98183,819350
230,1,2.537794122831724,1622,0,1614.0647258107576,1,98106,996142
65,2,1.924904731030808,1362,0,5316.795913521186,1,98104,1773296
146,6,5.635275672926913,3010,0,0.23,0,98122,3542408
23,2,2.481676868556882,1588,0,1321.680829396451,1,98189,690183
19,4,3.667210231939507,3238,0,3237.9816132990422,1,98115,3463108
326,1,2.145181303923017,1021,0,5495.432209518132,1,98107,651207
55,2,1.7890115033857996,2393,0,8134.45435964321,1,98182,806679
45,2,1.7945548571267227,1427,0,1159.0824080898212,1,98118,844329
35,3,1.9814576342994716,1864,0,4650.356786264518,1,98137,741819
236,3,2.617174603638476,2607,0,8239.446685913894,1,98114,1236662
127,3,3.827465792763148,3154,0,5225.71769279246,1,98101,1833996
5,2,2.621332022895862,2127,0,4533.9902989230295,1,98106,964789
128,3,1.868056018442064,862,0,6568.169349299587,1,98124,548298
39,1,3.420262148074434,2552,0,1365.205919364006,1,98141,767956
305,3,1.8534971450526931,1239,0,3689.410008396748,1,98140,766019
246,1,0.9897794071325072,1030,0,2657.015940872024,1,98116,672486
15,3,2.5024034306126053,1663,0,3409.44149564829,1,98116,977893
183,3,3.5945856811357566,3116,0,4861.128387399331,1,98105,3580619
2,1,1.0951619900693588,375,0,0.23,0,98117,452331
