,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
1893,3.0,3.5,1780.0,0.0,1.0,0.0,98118.0,890000.0
103,4.0,2.5,2180.0,0.0,3510.0,1.0,98199.0,1345000.0
658,3.0,1.5,1200.0,0.0,2500.0,1.0,98118.0,580000.0
605,3.0,2.5,1780.0,0.0,4600.0,1.0,98125.0,650000.0
1799,1.0,1.0,880.0,0.0,4950.0,1.0,98104.0,835000.0
2001,4.0,3.5,2800.0,0.0,7500.0,1.0,98105.0,1600000.0
555,3.0,2.5,1750.0,0.0,2500.0,1.0,98118.0,820000.0
473,3.0,2.0,1875.0,0.0,2500.0,1.0,98144.0,780000.0
1302,2.0,1.5,950.0,0.0,0.42,0.0,98112.0,480000.0
1176,2.0,1.0,920.0,0.0,3200.0,1.0,98178.0,635000.0
1336,2.0,1.5,1050.0,0.0,0.15,0.0,98144.0,510000.0
534,3.0,2.5,1800.0,0.0,4800.0,1.0,98103.0,900000.0
808,5.0,3.5,3800.0,0.0,9000.0,1.0,98125.0,1850000.0
1821,2.0,1.5,1050.0,0.0,7800.0,1.0,98198.0,530000.0
1758,2.0,2.0,1100.0,0.0,3000.0,1.0,98116.0,590000.0
1271,5.0,4.0,3200.0,0.0,5000.0,1.0,98113.0,2100000.0
1724,4.0,3.0,3000.0,0.0,9200.0,1.0,98144.0,1900000.0
975,4.0,2.0,2200.0,0.0,6000.0,1.0,98117.0,910000.0
570,3.0,2.0,1650.0,0.0,6200.0,1.0,98103.0,950000.0
922,2.0,1.5,1100.0,0.0,3200.0,1.0,98103.0,650000.0
8,4.0,3.5,2400.0,0.0,7000.0,1.0,98112.0,1300000.0
604,2.0,2.0,1100.0,0.0,1.0,0.0,98104.0,1150000.0
259,4.0,3.0,2400.0,0.0,6800.0,1.0,98116.0,1650000.0
686,4.0,2.0,2200.0,0.0,5800.0,1.0,98125.0,1050000.0
418,5.0,3.0,3600.0,0.0,5600.0,1.0,98178.0,1500000.0
518,2.0,2.5,1150.0,0.0,7800.0,1.0,98102.0,680000.0
1723,2.0,2.0,1150.0,0.0,800.0,1.0,98103.0,680000.0
1349,2.0,1.0,1400.0,0.0,3500.0,1.0,98122.0,630000.0
392,3.0,2.0,1400.0,0.0,4200.0,1.0,98115.0,1275000.0
623,4.0,3.0,2700.0,0.0,10000.0,1.0,98117.0,980000.0
1794,2.0,1.0,1050.0,0.0,4800.0,1.0,98199.0,780000.0
411,2.0,1.0,1020.0,0.0,0.45,0.0,98108.0,1275000.0
42,5.0,4.0,3200.0,0.0,10000.0,1.0,98118.0,1650000.0
101,4.0,3.0,2450.0,0.0,6900.0,1.0,98112.0,1450000.0
862,5.0,4.0,3800.0,0.0,0.5,0.0,98112.0,1850000.0
1337,3.0,2.0,2200.0,0.0,4800.0,1.0,98119.0,1325000.0
147,6.0,4.0,4600.0,0.0,10000.0,1.0,98125.0,2100000.0
268,2.0,2.0,1300.0,0.0,3100.0,1.0,98103.0,720000.0
1989,3.0,2.0,1400.0,0.0,0.75,0.0,98125.0,725000.0
733,3.0,2.5,2150.0,0.0,6400.0,1.0,98115.0,975000.0
840,3.0,2.0,1850.0,0.0,5200.0,1.0,98119.0,1150000.0
532,4.0,3.0,2600.0,0.0,0.4,0.0,98115.0,1550000.0
1109,3.0,3.0,1350.0,0.0,2400.0,1.0,98177.0,890000.0
632,5.0,4.0,3200.0,0.0,10000.0,1.0,98134.0,2100000.0
687,3.0,2.5,1600.0,0.0,3200.0,1.0,98107.0,880000.0
115,4.0,2.5,2900.0,0.0,5900.0,1.0,98119.0,1650000.0
818,3.0,3.0,2200.0,0.0,3800.0,1.0,98178.0,760000.0
1769,3.0,2.0,1300.0,0.0,3700.0,1.0,98104.0,740000.0
2017,7.0,5.0,3200.0,0.0,9000.0,1.0,98168.0,1350000.0
559,4.0,2.0,2400.0,0.0,4200.0,1.0,98148.0,910000.0
1485,2.0,1.0,1100.0,0.0,2000.0,1.0,98125.0,795000.0
749,1.0,1.0,820.0,0.0,4000.0,1.0,98122.0,675000.0
1578,3.0,1.5,1700.0,0.0,5100.0,1.0,98121.0,675000.0
1258,2.0,2.0,1200.0,0.0,3900.0,1.0,98199.0,690000.0
1459,3.0,2.0,2100.0,0.0,5800.0,1.0,98146.0,1550000.0
716,5.0,3.5,4100.0,0.0,8000.0,1.0,98177.0,2550000.0
640,3.0,2.0,1800.0,0.0,4800.0,1.0,98119.0,825000.0
2029,4.0,3.0,3000.0,0.0,6000.0,1.0,98118.0,1495000.0
