,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
766,2.0,1.5,750.0,0.0,6000.0,1.0,98127.0,530000.0
1710,4.0,3.0,2300.0,0.0,4500.0,1.0,98122.0,1800000.0
903,3.0,2.5,1300.0,0.0,2800.0,1.0,98117.0,650000.0
216,2.0,2.0,1050.0,0.0,500.0,1.0,98125.0,760000.0
1812,5.0,3.5,3100.0,0.0,0.35,0.0,98106.0,1450000.0
744,3.0,2.0,1890.0,0.0,6500.0,1.0,98117.0,810000.0
797,4.0,2.0,1700.0,0.0,5400.0,1.0,98126.0,720000.0
1000,4.0,3.0,2850.0,0.0,5200.0,1.0,98118.0,1850000.0
1535,4.0,3.5,4200.0,0.0,1.5,0.0,98146.0,2300000.0
246,3.0,2.5,2150.0,0.0,4000.0,1.0,98115.0,1345000.0
809,2.0,2.0,1120.0,0.0,0.25,0.0,98178.0,645000.0
1406,3.0,2.5,2100.0,0.0,5500.0,1.0,98107.0,1450000.0
1282,4.0,3.5,2950.0,0.0,6500.0,1.0,98107.0,1720000.0
1119,3.0,3.0,2050.0,0.0,2200.0,1.0,98117.0,780000.0
1019,3.0,2.5,1650.0,0.0,2.0,0.0,98146.0,795000.0
593,3.0,2.5,1900.0,0.0,4500.0,1.0,98144.0,990000.0
1947,3.0,2.5,1450.0,0.0,3200.0,1.0,98115.0,875000.0
1385,2.0,2.0,1100.0,0.0,834.0,1.0,98112.0,820000.0
1007,1.0,1.0,690.0,0.0,0.28,0.0,98122.0,510000.0
1653,5.0,3.5,2900.0,0.0,5000.0,1.0,98116.0,1450000.0
785,2.0,1.5,1120.0,0.0,7200.0,1.0,98101.0,890000.0
1950,3.0,2.0,1650.0,0.0,5500.0,1.0,98112.0,825000.0
495,4.0,3.5,3000.0,0.0,9000.0,1.0,98116.0,2450000.0
1169,2.0,2.0,1100.0,0.0,1100.0,1.0,98178.0,580000.0
96,2.0,2.0,1000.0,0.0,480.0,1.0,98145.0,560000.0
158,2.0,1.5,1350.0,0.0,6300.0,1.0,98134.0,640000.0
1274,2.0,1.5,1050.0,0.0,2000.0,1.0,98122.0,575000.0
1538,2.0,1.0,950.0,0.0,0.25,0.0,98117.0,390000.0
955,1.0,1.0,680.0,0.0,0.42,0.0,98118.0,460000.0
573,3.0,2.0,1600.0,0.0,6500.0,1.0,98117.0,840000.0
1598,5.0,3.5,3000.0,0.0,10000.0,1.0,98103.0,1200000.0
1964,3.0,2.0,1500.0,0.0,3000.0,1.0,98136.0,720000.0
1259,3.0,3.0,2000.0,0.0,6000.0,1.0,98125.0,1180000.0
1171,4.0,2.0,2100.0,0.0,6200.0,1.0,98107.0,1350000.0
273,5.0,4.0,3500.0,0.0,8000.0,1.0,98105.0,1800000.0
1541,4.0,3.5,2800.0,0.0,8000.0,1.0,98177.0,1800000.0
1977,3.0,2.0,1500.0,0.0,4200.0,1.0,98144.0,920000.0
406,4.0,2.5,2200.0,0.0,6400.0,1.0,98119.0,845000.0
455,2.0,1.5,1250.0,0.0,4000.0,1.0,98178.0,525000.0
1983,4.0,3.0,2200.0,0.0,7300.0,1.0,98122.0,1450000.0
1633,3.0,3.0,1400.0,0.0,1100.0,1.0,98113.0,975000.0
1577,4.0,4.0,2400.0,0.0,7000.0,1.0,98102.0,1300000.0
1141,2.0,2.0,1150.0,0.0,0.18,0.0,98119.0,480000.0
1204,3.0,2.0,1600.0,0.0,6500.0,1.0,98116.0,780000.0
261,3.0,3.0,1500.0,0.0,1485.0,1.0,98103.0,920000.0
714,3.0,2.0,1600.0,0.0,4500.0,1.0,98115.0,825000.0
807,4.0,2.5,2150.0,0.0,4800.0,1.0,98126.0,1275000.0
991,5.0,3.5,2800.0,0.0,4500.0,1.0,98122.0,1550000.0
1900,3.0,2.0,1450.0,0.0,4500.0,1.0,98117.0,920000.0
48,3.0,2.0,1500.0,0.0,5500.0,1.0,98136.0,675000.0
1545,1.0,1.0,850.0,0.0,0.35,0.0,98136.0,610000.0
1612,4.0,3.0,2100.0,0.0,7800.0,1.0,98107.0,1250000.0
271,4.0,3.0,2800.0,0.0,6500.0,1.0,98115.0,1400000.0
1773,3.0,2.0,1500.0,0.0,5400.0,1.0,98117.0,985000.0
37,5.0,3.5,3000.0,0.0,0.6,0.0,98118.0,1570000.0
299,4.0,3.0,3200.0,0.0,8000.0,1.0,98190.0,1875000.0
438,1.0,1.0,650.0,0.0,0.33,0.0,98118.0,385000.0
921,4.0,3.0,2400.0,0.0,6500.0,1.0,98178.0,1150000.0
540,3.0,2.0,1350.0,0.0,5000.0,1.0,98122.0,820000.0
1697,3.0,1.5,1050.0,0.0,6200.0,1.0,98178.0,590000.0
1195,3.0,2.0,1550.0,0.0,1300.0,1.0,98105.0,925000.0
1936,2.0,2.0,1200.0,0.0,0.67,0.0,98116.0,825000.0
268,5.0,4.0,3200.0,0.0,7500.0,1.0,98103.0,1650000.0
1120,3.0,2.0,1450.0,0.0,4800.0,1.0,98105.0,780000.0
294,3.0,2.0,1750.0,0.0,6200.0,1.0,98115.0,710000.0
761,2.0,2.0,1400.0,0.0,5500.0,1.0,98137.0,680000.0
1226,3.0,2.5,1550.0,0.0,0.75,0.0,98122.0,915000.0
742,4.0,3.0,2450.0,0.0,7000.0,1.0,98177.0,1900000.0
564,4.0,3.0,2500.0,0.0,6000.0,1.0,98118.0,1150000.0
519,1.0,1.0,800.0,0.0,5000.0,1.0,98126.0,460000.0
992,2.0,1.5,1100.0,0.0,800.0,1.0,98118.0,425000.0
371,2.0,2.0,1240.0,0.0,6150.0,1.0,98144.0,625000.0
