,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
1359,3.0,2.0,1900.0,0.0,5600.0,1.0,98116.0,890000.0
1334,3.0,2.5,1890.0,0.0,3200.0,1.0,98117.0,975000.0
297,3.0,1.0,1100.0,0.0,6000.0,1.0,98109.0,610000.0
1935,3.0,2.0,1800.0,0.0,6500.0,1.0,98112.0,920000.0
1423,4.0,3.0,2100.0,0.0,7000.0,1.0,98122.0,950000.0
324,4.0,2.5,2450.0,0.0,1.1,0.0,98109.0,1220000.0
1025,4.0,2.5,2900.0,0.0,10200.0,1.0,98115.0,975000.0
96,4.0,3.5,4200.0,0.0,12.5,0.0,98113.0,2500000.0
99,3.0,2.0,1600.0,0.0,4900.0,1.0,98117.0,1095000.0
1704,5.0,4.5,3000.0,0.0,9000.0,1.0,98144.0,1800000.0
472,6.0,4.5,4000.0,0.0,10000.0,1.0,98115.0,1600000.0
526,3.0,2.5,1950.0,0.0,5100.0,1.0,98168.0,850000.0
1173,4.0,2.5,2450.0,0.0,5200.0,1.0,98133.0,1360000.0
1287,3.0,2.0,1450.0,0.0,3500.0,1.0,98116.0,690000.0
721,2.0,2.0,1050.0,0.0,0.82,0.0,98112.0,725000.0
1289,3.0,2.5,1850.0,0.0,7000.0,1.0,98109.0,830000.0
1828,3.0,3.0,1650.0,0.0,8900.0,1.0,98122.0,920000.0
209,4.0,2.0,2000.0,0.0,0.3,0.0,98118.0,725000.0
1592,3.0,3.0,2200.0,0.0,3900.0,1.0,98119.0,1050000.0
694,3.0,2.0,1500.0,0.0,3400.0,1.0,98125.0,850000.0
987,2.0,1.0,1020.0,0.0,0.25,0.0,98136.0,460000.0
306,4.0,3.0,2600.0,0.0,7000.0,1.0,98112.0,1680000.0
831,3.0,2.5,1750.0,0.0,2800.0,1.0,98115.0,875000.0
1330,3.0,3.0,2000.0,0.0,3900.0,1.0,98115.0,1200000.0
593,3.0,1.5,1750.0,0.0,5800.0,1.0,98112.0,820000.0
254,2.0,1.5,1100.0,0.0,5400.0,1.0,98116.0,575000.0
713,3.0,2.5,1850.0,0.0,3200.0,1.0,98122.0,1025000.0
455,3.0,2.0,1780.0,0.0,4000.0,1.0,98117.0,890000.0
1079,1.0,1.0,890.0,0.0,1.15,0.0,98105.0,465000.0
582,4.0,3.0,2200.0,0.0,6000.0,1.0,98136.0,1150000.0
374,3.0,2.5,1890.0,0.0,3750.0,1.0,98106.0,980000.0
1977,4.0,3.0,1800.0,0.0,8500.0,1.0,98107.0,950000.0
1362,4.0,2.0,2200.0,0.0,4500.0,1.0,98121.0,980000.0
1688,4.0,3.0,2300.0,0.0,9500.0,1.0,98112.0,1650000.0
1506,4.0,3.0,2800.0,0.0,7500.0,1.0,98178.0,850000.0
638,4.0,3.0,2700.0,0.0,9500.0,1.0,98136.0,1300000.0
