,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
1983,3.0,2.5,2450.0,0.0,4200.0,1.0,98112.0,1095000.0
1907,4.0,2.5,2300.0,0.0,4200.0,1.0,98117.0,1095000.0
1854,3.0,1.0,1600.0,0.0,0.31,0.0,98118.0,625000.0
1044,2.0,1.5,1420.0,0.0,7600.0,1.0,98110.0,699000.0
742,4.0,3.0,2800.0,0.0,6000.0,1.0,98177.0,1850000.0
860,3.0,2.0,2010.0,0.0,4200.0,1.0,98119.0,850000.0
175,5.0,3.5,3100.0,0.0,5500.0,1.0,98102.0,1400000.0
339,3.0,2.0,1700.0,0.0,1200.0,1.0,98146.0,950000.0
679,4.0,3.0,2720.0,0.0,6000.0,1.0,98103.0,1100000.0
816,4.0,3.0,2200.0,0.0,6500.0,1.0,98146.0,1150000.0
415,3.0,1.5,1900.0,0.0,5500.0,1.0,98125.0,950000.0
725,4.0,2.5,2560.0,0.0,5183.0,1.0,98136.0,1300000.0
270,2.0,1.5,1425.0,0.0,4500.0,1.0,98103.0,825000.0
991,2.0,1.5,900.0,0.0,0.15,0.0,98105.0,525000.0
601,2.0,1.5,1621.0,0.0,4211.0,1.0,98112.0,1190000.0
970,3.0,2.0,1200.0,0.0,3200.0,1.0,98115.0,620000.0
441,3.0,2.0,1830.0,0.0,7420.0,1.0,98106.0,875000.0
2028,4.0,2.5,2200.0,0.0,5200.0,1.0,98112.0,1150000.0
1241,2.0,1.5,950.0,0.0,0.45,0.0,98112.0,499000.0
1231,5.0,2.5,2560.0,0.0,6500.0,1.0,98122.0,875000.0
2076,2.0,1.5,1100.0,0.0,900.0,1.0,98109.0,725000.0
2078,3.0,2.5,2100.0,0.0,4800.0,1.0,98117.0,920000.0
1245,4.0,2.5,2800.0,0.0,4500.0,1.0,98103.0,1850000.0
674,4.0,2.0,2400.0,0.0,5760.0,1.0,98119.0,950000.0
616,3.0,2.0,1800.0,0.0,2800.0,1.0,98109.0,1300000.0
43,3.0,2.0,1630.0,0.0,9360.0,1.0,98105.0,695000.0
1391,3.0,2.0,1500.0,0.0,3500.0,1.0,98105.0,875000.0
785,2.0,1.5,1200.0,0.0,2500.0,1.0,98122.0,825000.0
921,2.0,1.5,950.0,0.0,4200.0,1.0,98107.0,625000.0
122,3.0,2.0,1600.0,0.0,1200.0,1.0,98103.0,799000.0
1278,3.0,2.5,2420.0,0.0,5700.0,1.0,98106.0,1090000.0
965,4.0,2.0,2390.0,0.0,3840.0,1.0,98118.0,985000.0
1506,2.0,1.5,1600.0,0.0,3000.0,1.0,98117.0,700000.0
625,4.0,3.5,3220.0,0.0,10000.0,1.0,98105.0,2200000.0
975,2.0,2.0,1100.0,0.0,2000.0,1.0,98105.0,580000.0
1938,3.0,2.5,1600.0,0.0,4200.0,1.0,98109.0,799000.0
1620,3.0,2.0,1940.0,0.0,4200.0,1.0,98117.0,985000.0
1098,5.0,5.0,3120.0,0.0,6000.0,1.0,98104.0,1400000.0
513,3.0,2.0,1400.0,0.0,2800.0,1.0,98119.0,725000.0
915,3.0,2.5,1900.0,0.0,2800.0,1.0,98112.0,950000.0
677,5.0,4.0,3200.0,0.0,6400.0,1.0,98144.0,1850000.0
412,4.0,2.0,2500.0,0.0,6000.0,1.0,98115.0,1400000.0
637,4.0,3.0,2800.0,0.0,6800.0,1.0,98105.0,1450000.0
1751,2.0,1.0,920.0,0.0,6875.0,1.0,98107.0,565000.0
881,3.0,2.5,1430.0,0.0,2700.0,1.0,98112.0,725000.0
194,4.0,3.0,2800.0,0.0,3800.0,1.0,98116.0,1400000.0
1678,3.0,3.0,1288.0,0.0,3500.0,1.0,98124.0,950000.0
1557,3.0,2.0,1480.0,0.0,5500.0,1.0,98125.0,875000.0
874,3.0,2.0,2600.0,0.0,4500.0,1.0,98178.0,950000.0
1610,3.0,2.0,1870.0,0.0,5678.0,1.0,98115.0,725000.0
648,2.0,1.5,1000.0,0.0,4200.0,1.0,98108.0,525000.0
847,3.0,2.0,1500.0,0.0,2800.0,1.0,98108.0,675000.0
760,4.0,2.5,2356.0,0.0,9200.0,1.0,98118.0,1095000.0
1271,3.0,2.0,1430.0,0.0,3600.0,1.0,98125.0,829000.0
1826,4.0,2.5,2950.0,0.0,4750.0,1.0,98105.0,1300000.0
1376,3.0,2.0,2000.0,0.0,4500.0,1.0,98108.0,875000.0
1975,3.0,2.5,2000.0,0.0,6000.0,1.0,98119.0,875000.0
1974,2.0,2.0,1350.0,0.0,3950.0,1.0,98118.0,815000.0
1215,2.0,1.5,930.0,0.0,0.8,0.0,98108.0,625000.0
1885,2.0,2.0,1410.0,0.0,6800.0,1.0,98115.0,875000.0
