,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
1183,4.0,3.0,2010.0,0.0,5500.0,1.0,98146.0,1180000.0
606,4.0,2.5,2600.0,0.0,5000.0,1.0,98178.0,1050000.0
1356,3.0,2.0,1920.0,0.0,5120.0,1.0,98118.0,795000.0
1490,3.0,2.0,2010.0,0.0,3500.0,1.0,98107.0,1150000.0
1244,3.0,2.0,1560.0,0.0,4800.0,1.0,98144.0,825000.0
1824,2.0,2.0,960.0,0.0,1200.0,1.0,98119.0,499000.0
2034,3.0,2.0,2000.0,0.0,5200.0,1.0,98118.0,875000.0
261,3.0,3.0,1980.0,0.0,0.25,0.0,98199.0,1180000.0
1809,4.0,2.5,2920.0,0.0,5064.0,1.0,98125.0,1225000.0
1963,2.0,2.0,1600.0,0.0,3800.0,1.0,98108.0,675000.0
1914,2.0,1.5,1100.0,0.0,750.0,1.0,98111.0,525000.0
1880,3.0,2.0,2000.0,0.0,3800.0,1.0,98119.0,1050000.0
1367,5.0,3.5,3200.0,0.0,4200.0,1.0,98112.0,1600000.0
1282,4.0,2.5,2000.0,0.0,2800.0,1.0,98107.0,1100000.0
989,3.0,2.0,1510.0,0.0,900.0,1.0,98107.0,739000.0
356,3.0,2.0,2000.0,0.0,4000.0,1.0,98108.0,925000.0
766,2.0,2.0,1500.0,0.0,5500.0,1.0,98107.0,580000.0
543,3.0,1.5,1100.0,0.0,4500.0,1.0,98103.0,825000.0
244,3.0,3.0,1430.0,0.0,950.0,1.0,98109.0,725000.0
1334,3.0,2.0,1560.0,0.0,0.31,0.0,98117.0,725000.0
363,5.0,3.5,2420.0,0.0,0.35,0.0,98118.0,1090000.0
163,4.0,3.0,3200.0,0.0,5100.0,1.0,98126.0,1400000.0
79,4.0,3.5,3000.0,0.0,4000.0,1.0,98122.0,2500000.0
764,1.0,1.0,1000.0,0.0,4000.0,1.0,98119.0,425000.0
571,4.0,2.5,2200.0,0.0,8700.0,1.0,98115.0,975000.0
1156,2.0,1.5,1800.0,0.0,3800.0,1.0,98112.0,695000.0
1415,4.0,3.5,3120.0,0.0,4800.0,1.0,98125.0,1850000.0
942,2.0,1.5,1710.0,0.0,6000.0,1.0,98116.0,875000.0
1150,4.0,2.5,2690.0,0.0,4300.0,1.0,98107.0,1200000.0
1680,6.0,6.0,4200.0,0.0,0.35,0.0,98133.0,2100000.0
2061,2.0,1.5,1000.0,0.0,1500.0,1.0,98101.0,525000.0
1871,2.0,1.5,1500.0,0.0,8200.0,1.0,98114.0,725000.0
347,3.0,1.5,1730.0,0.0,2900.0,1.0,98101.0,825000.0
904,3.0,2.0,1680.0,0.0,1920.0,1.0,98117.0,835000.0
1569,4.0,2.5,2210.0,0.0,5011.0,1.0,98133.0,1050000.0
1520,4.0,2.0,2600.0,0.0,6500.0,1.0,98116.0,1450000.0
268,3.0,2.5,2200.0,0.0,0.3,0.0,98199.0,1050000.0
393,2.0,2.0,1241.0,0.0,3100.0,1.0,98106.0,680000.0
1858,3.0,2.0,1890.0,0.0,3200.0,1.0,98108.0,1095000.0
641,2.0,2.5,980.0,0.0,3000.0,1.0,98122.0,620000.0
1422,1.0,1.0,760.0,0.0,0.45,0.0,98109.0,395000.0
577,3.0,2.5,1800.0,0.0,8200.0,1.0,98112.0,950000.0
108,5.0,4.0,3800.0,0.0,11000.0,1.0,98124.0,2100000.0
1659,4.0,3.0,1865.0,0.0,1.5,0.0,98105.0,1050000.0
1936,3.0,2.0,1870.0,0.0,5421.0,1.0,98119.0,1095000.0
580,3.0,2.0,2400.0,0.0,8500.0,1.0,98104.0,1000000.0
1496,5.0,4.0,3130.0,0.0,7200.0,1.0,98102.0,2200000.0
1375,2.0,1.5,1488.0,0.0,7600.0,1.0,98103.0,829000.0
