,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
290,44,4,198345,15,10,2,4,0,4,1,0,0,45,39,1
67,45,4,178901,11,9,4,1,4,4,1,0,0,55,39,0
358,62,4,198765,1,6,0,6,1,4,0,0,0,25,39,0
151,29,4,220000,11,9,4,3,3,4,0,0,0,20,2,0
291,28,4,154231,12,14,4,4,3,3,0,0,0,38,39,0
380,33,4,189456,10,12,2,11,0,4,1,0,0,45,39,0
247,22,4,110000,11,9,4,12,3,4,0,0,0,25,39,0
159,52,6,30000,11,9,2,14,0,4,1,0,0,45,39,0
27,19,0,208743,11,9,4,0,3,4,0,0,0,38,39,0
307,40,4,198760,12,10,2,4,0,4,1,0,0,50,39,0
175,50,4,245678,14,16,2,10,0,4,0,0,0,40,39,1
339,37,4,120456,15,10,0,14,1,4,1,0,0,60,39,0
174,28,4,98345,8,8,0,14,4,4,1,0,0,55,39,0
331,29,4,321456,13,10,4,8,3,4,1,0,0,30,26,0
396,27,4,130000,11,9,4,7,2,2,1,0,0,25,11,0
246,39,4,175000,15,10,0,1,3,4,1,12000,0,60,39,1
429,24,4,90123,15,10,4,8,0,4,0,0,0,32,39,0
315,36,4,300000,14,10,2,10,0,4,0,1200,0,55,39,1
173,44,2,201345,12,14,2,13,0,4,0,0,2000,45,39,1
250,28,4,165000,11,9,4,12,3,4,1,0,0,35,39,0
99,22,4,143210,11,9,4,7,3,4,1,0,0,38,39,0
85,27,4,178901,15,10,4,8,3,4,1,0,0,35,39,0
352,31,4,210987,6,8,4,8,3,4,1,0,0,45,39,0
