,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
328,3.0,3.0,1800.0,0.0,4800.0,1.0,98103.0,920000.0
435,3.0,1.5,1200.0,0.0,3900.0,1.0,98112.0,1000000.0
113,4.0,3.0,2200.0,0.0,5000.0,1.0,98117.0,950000.0
163,2.0,1.5,1300.0,0.0,3500.0,1.0,98168.0,480000.0
336,2.0,2.0,1200.0,0.0,800.0,1.0,98121.0,720000.0
411,2.0,1.5,1300.0,0.0,0.5,0.0,98103.0,1100000.0
186,3.0,1.5,1450.0,0.0,6100.0,1.0,98117.0,990000.0
128,4.0,2.5,2400.0,0.0,4000.0,1.0,98117.0,1350000.0
345,3.0,3.0,1700.0,0.0,1500.0,1.0,98199.0,890000.0
413,4.0,3.0,3100.0,0.0,5000.0,1.0,98115.0,1600000.0
472,4.0,3.0,3200.0,0.0,5000.0,1.0,98110.0,1750000.0
74,2.0,2.0,900.0,0.0,1600.0,1.0,98107.0,675000.0
245,3.0,3.0,1600.0,0.0,7000.0,1.0,98116.0,1400000.0
464,4.0,2.0,1500.0,0.0,3100.0,1.0,98146.0,680000.0
181,4.0,3.0,2890.0,0.0,4500.0,1.0,98117.0,1400000.0
32,4.0,3.5,3200.0,0.0,4500.0,1.0,98107.0,1250000.0
51,4.0,2.0,1600.0,0.0,5000.0,1.0,98118.0,820000.0
300,3.0,2.5,2100.0,0.0,7500.0,1.0,98177.0,1295000.0
275,3.0,2.5,1800.0,0.0,1600.0,1.0,98107.0,990000.0
392,4.0,3.5,2800.0,0.0,4200.0,1.0,98126.0,1225000.0
235,4.0,2.5,2100.0,0.0,5300.0,1.0,98133.0,1150000.0
30,3.0,2.0,1500.0,0.0,2000.0,1.0,98122.0,850000.0
405,3.0,2.0,1400.0,0.0,1400.0,1.0,98103.0,910000.0
308,2.0,2.0,1000.0,0.0,1400.0,1.0,98136.0,680000.0
442,3.0,2.5,1800.0,0.0,3600.0,1.0,98199.0,1350000.0
387,3.0,1.0,2300.0,0.0,6500.0,1.0,98115.0,950000.0
23,2.0,5.0,1400.0,0.0,1300.0,1.0,98144.0,690000.0
44,2.0,1.0,800.0,0.0,7000.0,1.0,98125.0,635000.0
226,5.0,4.0,3000.0,0.0,5100.0,1.0,98106.0,990000.0
10,3.0,2.0,1480.0,0.0,1900.0,1.0,98115.0,600000.0
190,3.0,2.0,2100.0,0.0,3000.0,1.0,98103.0,950000.0
427,3.0,2.5,950.0,0.0,0.3,0.0,98126.0,440000.0
218,3.0,2.5,2850.0,0.0,1800.0,1.0,98109.0,1750000.0
13,2.0,1.5,1175.0,0.0,1300.0,1.0,98125.0,600000.0
352,4.0,3.5,2100.0,0.0,5000.0,1.0,98109.0,1450000.0
418,3.0,2.5,1750.0,0.0,1200.0,1.0,98103.0,1180000.0
417,3.0,3.0,1900.0,0.0,1400.0,1.0,98117.0,1050000.0
208,5.0,4.0,2800.0,0.0,8000.0,1.0,98177.0,1550000.0
