,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
4306,21,2,119094,11,9,4,2,1,4,1,0,0,40,32,0
5822,31,2,26652,2,5,4,13,1,4,1,0,0,40,38,0
5607,58,2,218785,11,9,0,11,1,4,0,10525,0,40,38,1
2080,51,2,64070,9,13,6,7,1,4,0,0,0,60,38,0
2456,33,2,289775,11,9,2,3,0,4,1,0,0,80,38,0
4322,17,2,64637,9,9,4,0,3,4,0,0,0,15,38,0
2541,20,2,278112,8,13,4,9,3,4,0,0,0,40,38,0
283,33,2,235878,15,10,2,3,0,4,1,0,0,60,38,0
1327,35,2,130381,11,9,4,0,3,4,0,0,0,40,38,0
2021,24,2,396125,11,9,4,3,1,4,1,0,0,40,38,0
3015,19,2,33143,1,8,4,9,3,4,1,0,0,25,38,0
5525,38,4,308389,11,9,4,13,1,4,1,0,0,99,38,0
1403,55,2,341871,11,9,6,0,4,2,0,0,0,74,38,0
335,47,2,279193,9,13,2,3,0,4,1,0,0,50,38,1
1377,62,4,259170,12,14,0,6,1,4,1,0,0,40,38,0
3825,31,2,411923,9,13,0,10,1,4,0,0,0,40,38,0
2348,24,1,67330,0,6,2,0,5,4,0,0,0,40,38,1
1311,34,1,35322,12,14,4,9,1,4,1,0,0,40,38,0
5594,52,2,145212,15,10,2,3,0,4,1,7688,0,60,38,0
1597,27,2,103560,15,10,0,13,1,4,1,0,0,70,38,0
4982,61,1,171691,15,10,2,9,0,4,1,0,0,45,38,1
1086,39,4,89447,9,16,2,9,5,4,0,0,0,50,38,1
1796,25,2,394101,11,9,2,7,0,4,1,0,0,40,38,0
2321,25,2,162296,1,6,2,7,0,2,1,0,0,40,28,0
80,22,2,181929,11,9,4,11,3,4,0,0,0,55,38,0
1647,51,3,110837,9,13,2,6,0,4,1,22246,0,50,38,1
2132,49,2,117906,11,9,2,6,0,4,1,0,0,45,38,1
292,28,2,25036,11,9,4,0,1,4,1,0,0,40,38,0
5296,30,2,279359,9,13,4,13,1,4,0,0,0,40,30,0
2318,40,2,160323,15,10,5,3,1,4,1,0,0,40,38,0
972,34,1,160984,15,10,2,6,0,4,1,0,1647,40,38,1
496,25,2,262548,11,9,2,3,0,4,1,0,0,40,38,0
5754,20,2,318901,15,10,4,3,1,4,1,0,0,40,38,0
4819,24,2,203647,2,4,3,4,4,1,0,0,0,40,38,0
2334,65,5,208517,9,13,2,11,0,4,1,0,0,45,38,0
957,44,2,128934,11,9,4,3,3,4,1,0,0,40,38,0
555,41,2,123928,11,9,0,2,1,4,1,0,0,40,38,0
3253,23,2,117356,15,10,4,13,3,4,1,0,0,40,38,0
5416,29,2,324922,11,9,4,3,1,4,1,0,0,40,38,0
5641,19,2,214720,15,10,4,9,3,4,0,0,0,20,38,0
5322,74,2,157489,15,14,4,3,1,4,0,0,0,35,38,0
2698,34,2,147598,9,13,2,11,0,4,1,0,0,40,38,0
114,45,2,130200,11,9,4,9,1,4,0,0,0,8,38,0
5742,35,2,106608,15,10,2,7,0,4,1,0,0,45,38,0
4572,19,2,268007,11,9,4,9,3,2,1,0,0,45,38,0
5220,47,2,247149,11,9,4,7,3,4,1,0,0,20,38,0
5359,43,2,158878,15,10,5,4,1,4,1,0,0,40,38,0
850,49,2,223181,12,15,2,3,0,4,1,0,0,50,38,1
5933,47,2,123744,11,9,2,13,5,4,0,0,0,40,38,0
802,33,2,171255,11,9,4,9,3,4,1,0,0,56,4,0
3040,17,2,1484705,15,16,2,13,0,4,1,99999,0,1,40,1
5613,36,2,92141,11,9,2,9,0,4,1,0,0,40,38,0
155,37,2,138799,11,9,2,13,0,4,1,0,0,54,38,0
2918,54,4,220327,11,9,2,3,0,4,1,0,0,45,38,0
5750,32,2,219788,15,10,2,2,0,4,1,0,0,40,38,0
879,37,3,102881,9,13,2,3,5,4,0,0,0,45,38,1
4428,39,1,160630,11,9,2,0,5,4,0,0,0,40,38,1
4097,33,2,126762,15,10,2,7,0,4,1,3713,0,40,38,0
1053,49,2,170404,12,14,2,5,0,4,1,99999,0,42,38,1
579,27,2,27350,9,13,2,9,0,4,1,0,0,60,38,1
3528,42,2,35141,1,6,4,0,1,4,0,0,0,40,38,0
2186,47,2,227994,9,13,6,6,4,2,0,2511,0,40,38,0
5729,43,5,217456,9,13,2,4,5,4,0,0,0,18,38,1
1352,59,2,177944,11,9,5,7,2,4,1,0,0,24,38,0
3937,20,2,223863,15,10,4,0,3,4,0,0,0,30,38,0
1030,63,2,213342,8,11,2,3,0,4,1,0,0,60,38,1
