,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
124,3,3.022758766644163,1491,0,3460.46301249786,1,98123,1062276
23,2,1.9087482197952423,1485,0,801.3009347748198,1,98120,961292
128,2,2.525043924608375,1642,0,0.23,1,98120,812103
152,3,2.587506515050534,2487,0,3531.2699473266885,1,98136,654815
310,3,2.172616283104656,1154,0,4172.722316899742,1,98114,877745
324,5,0.9397962869379944,1816,0,3982.91326657042,1,98136,636382
285,3,1.9438896017955496,2347,0,7190.978864032113,1,98191,1954179
99,3,0.9758071202330246,1718,0,4578.089638353963,1,98117,731024
246,2,2.1680294608945667,988,0,5440.091749747698,1,98116,785379
190,2,0.9549860483495628,1156,0,8404.459762978013,1,98115,876201
277,4,3.717247941634765,2084,0,6416.736551786952,1,98142,1047123
86,1,2.135740241282863,1092,0,5430.84111626462,1,98178,829209
29,3,3.010027123054228,2194,0,5912.86417413332,1,98139,1503571
168,3,3.427591209920145,1641,0,754.6825007546361,1,98115,813423
181,2,1.8178173306760117,995,0,5290.248021191168,1,98138,616163
183,2,2.494481746730695,1324,0,0.23,0,98105,764456
212,1,0.9567486855220346,712,0,3367.79123435338,0,98116,696435
11,2,3.546321162355817,1212,0,3051.7413989486363,1,98105,1598880
61,3,2.587095515492164,2497,0,6168.02398533681,1,98119,1181047
59,2,1.9145875912712456,2250,0,5315.75552520928,1,98137,762161
26,3,1.971260093643316,2445,0,6444.327067201241,1,98144,644636
304,2,1.1372091375951183,1331,0,2862.840262439293,1,98105,885678
206,2,2.541114339946296,2076,0,7544.893228535658,1,98104,766518
237,3,1.9162063039178352,2017,0,4135.752283660162,1,98179,1045685
305,2,1.0665126184069549,707,0,6639.6534548984855,1,98104,497174
260,3,1.9106455801864468,2141,0,5082.244721666435,1,98103,723551
188,2,1.1335427844218098,1050,0,5463.214121768315,1,98125,482172
110,2,1.873741187703282,944,0,4731.1586759956,1,98116,561980
265,1,1.909068618974676,981,0,573.0251243544778,1,98115,602672
155,2,3.4215591854439094,1770,0,760.4110532040336,0,98103,859841
57,3,3.050844083244783,1704,0,656.7143926513395,1,98168,226968
105,6,4.199294298347892,3264,0,2174.7894328052694,1,98105,1243061
172,1,4.958039986619626,1104,0,0.23,0,98138,767395
328,3,2.0247776439595304,2268,0,3120.05533536744,1,98107,723966
278,3,2.0935478998648587,2256,0,6239.879610949031,1,98174,934367
291,2,2.435029792259118,1049,0,1543.698950740505,1,98107,599454
85,2,2.0220539523098644,1172,0,3935.1696091312256,1,98104,919926
203,2,0.9758771749717275,1327,0,8834.735986989137,1,98177,831998
226,1,1.1969291155412225,499,0,4992.601427038905,1,98196,413262
262,6,3.608795878648006,1202,0,0.23,0,98101,943093
47,3,4.449744943371975,1763,0,5032.9180330526015,1,98144,828782
315,1,1.0753921537915232,1249,0,3175.1963837873527,1,98143,448189
292,4,3.730841425607328,4311,0,4659.943872024825,1,98137,3269335
153,3,3.797568091155584,3396,0,4777.4179422521565,1,98119,2027767
261,2,2.4246044108062828,1404,0,1515.6784922477823,1,98103,721378
43,2,1.849578569768068,1804,0,6047.592379748508,1,98175,713844
159,2,3.6727410927569175,1560,0,1785.6454344005274,1,98106,1445284
48,3,2.4477395557379613,2255,0,3161.3700533742167,1,98144,948962
301,3,2.981964161046609,2136,0,4590.959837711246,1,98169,795668
73,1,1.873436596957148,790,0,0.23,1,98127,735782
311,2,1.964052742097996,1559,0,380.7573749270643,1,98118,819691
233,1,0.9029420927995376,456,0,0.23,0,98106,307087
98,2,2.4833372760382484,1700,0,4405.130078285151,1,98117,835611
175,2,2.1230969785952376,1325,0,4470.972444063973,1,98104,1458964
228,4,5.213483813976355,4076,0,5976.131280731106,1,98115,1757362
13,2,3.041230852412371,2131,0,1105.4631251197843,1,98124,1387313
253,3,3.1818884653242394,2527,0,3187.748075599145,1,98118,1639711
