,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
237,3.0,1.5,1400.0,0.0,5800.0,1.0,98136.0,690000.0
471,4.0,2.5,2400.0,0.0,5000.0,1.0,98107.0,1350000.0
297,3.0,2.0,1400.0,0.0,3400.0,1.0,98125.0,750000.0
290,3.0,2.5,1850.0,0.0,4000.0,1.0,98103.0,1200000.0
201,4.0,2.0,1600.0,0.0,7000.0,1.0,98133.0,750000.0
122,2.0,1.0,800.0,0.0,3000.0,1.0,98103.0,560000.0
472,2.0,1.0,1100.0,0.0,0.2,0.0,98122.0,620000.0
460,3.0,2.5,1600.0,0.0,2500.0,1.0,98117.0,1150000.0
18,3.0,2.0,1500.0,0.0,1100.0,1.0,98144.0,750000.0
414,2.0,2.0,1300.0,0.0,600.0,1.0,98115.0,750000.0
231,4.0,3.0,2450.0,0.0,5200.0,1.0,98107.0,1250000.0
134,4.0,1.5,1100.0,0.0,6700.0,1.0,98118.0,575000.0
96,3.0,2.0,1600.0,0.0,5300.0,1.0,98112.0,890000.0
183,3.0,2.5,2800.0,0.0,3700.0,1.0,98109.0,1200000.0
391,2.0,1.5,1400.0,0.0,5000.0,1.0,98103.0,820000.0
340,3.0,2.5,1850.0,0.0,5000.0,1.0,98117.0,950000.0
469,2.0,2.0,1100.0,0.0,2100.0,1.0,98115.0,890000.0
463,3.0,2.5,1550.0,0.0,2900.0,1.0,98108.0,825000.0
499,4.0,2.5,3100.0,0.0,5400.0,1.0,98199.0,1750000.0
206,2.0,1.5,1100.0,0.0,1600.0,1.0,98103.0,830000.0
228,4.0,3.0,3200.0,0.0,6800.0,1.0,98119.0,1400000.0
26,3.0,2.5,2000.0,0.0,4700.0,1.0,98117.0,1000000.0
396,4.0,2.5,2600.0,0.0,4200.0,1.0,98112.0,1150000.0
308,2.0,2.0,1000.0,0.0,1400.0,1.0,98136.0,680000.0
372,3.0,1.5,1400.0,0.0,9000.0,1.0,98133.0,820000.0
365,4.0,3.0,2250.0,0.0,6200.0,1.0,98115.0,1300000.0
38,4.0,2.5,2600.0,0.0,4000.0,1.0,98136.0,1200000.0
152,2.0,1.5,1200.0,0.0,4000.0,1.0,98107.0,700000.0
