,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
30,3.0,2.0,1500.0,0.0,2000.0,1.0,98122.0,950000.0
250,4.0,3.0,3050.0,0.0,7500.0,1.0,98115.0,1650000.0
412,1.0,1.0,750.0,0.0,5500.0,1.0,98133.0,480000.0
331,4.0,4.0,3500.0,0.0,0.35,0.0,98119.0,2450000.0
439,2.0,2.0,980.0,0.0,4700.0,1.0,98122.0,710000.0
416,3.0,1.5,1150.0,0.0,7000.0,1.0,98133.0,650000.0
258,2.0,1.0,750.0,0.0,4300.0,1.0,98106.0,510000.0
375,4.0,2.0,2300.0,0.0,0.28,0.0,98125.0,690000.0
171,3.0,2.5,2100.0,0.0,4500.0,1.0,98116.0,1250000.0
91,2.0,1.5,1150.0,0.0,3000.0,1.0,98112.0,675000.0
146,2.0,2.0,1150.0,0.0,0.45,0.0,98103.0,480000.0
110,2.0,1.5,850.0,0.0,0.5,0.0,98122.0,650000.0
241,3.0,1.5,1450.0,0.0,5000.0,1.0,98107.0,750000.0
248,5.0,4.0,3200.0,0.0,3500.0,1.0,98103.0,2100000.0
254,3.0,2.0,1350.0,0.0,1400.0,1.0,98107.0,780000.0
468,3.0,1.0,1600.0,0.0,3100.0,1.0,98118.0,610000.0
111,3.0,3.0,1500.0,0.0,3000.0,1.0,98103.0,950000.0
181,4.0,3.0,2900.0,0.0,5000.0,1.0,98117.0,1400000.0
25,4.0,3.0,2800.0,0.0,4800.0,1.0,98117.0,1100000.0
18,3.0,2.5,1500.0,0.0,1150.0,1.0,98144.0,760000.0
57,1.0,1.5,1300.0,0.0,2.0,0.0,98102.0,2100000.0
224,3.0,2.5,1650.0,0.0,4900.0,1.0,98107.0,1070000.0
113,4.0,3.0,2300.0,0.0,4000.0,1.0,98119.0,1200000.0
372,3.0,2.0,1400.0,0.0,9100.0,1.0,98133.0,820000.0
326,4.0,3.5,2900.0,0.0,5000.0,1.0,98199.0,2300000.0
68,5.0,4.0,3400.0,0.0,5800.0,1.0,98123.0,2200000.0
207,3.0,1.5,1600.0,0.0,5000.0,1.0,98122.0,760000.0
432,4.0,3.0,2750.0,0.0,1500.0,1.0,98122.0,830000.0
83,5.0,4.0,3200.0,0.0,0.28,0.0,98106.0,1250000.0
143,3.0,2.5,1250.0,0.0,1600.0,1.0,98108.0,580000.0
316,3.0,2.5,1600.0,0.0,3000.0,1.0,98134.0,920000.0
237,3.0,2.0,1600.0,0.0,4800.0,1.0,98126.0,750000.0
222,3.0,2.5,1800.0,0.0,3.95,0.0,98118.0,695000.0
356,3.0,2.0,2300.0,0.0,3200.0,1.0,98117.0,1180000.0
122,4.0,3.0,1850.0,0.0,3000.0,1.0,98104.0,950000.0
0,3.0,2.0,1500.0,0.0,5000.0,1.0,98118.0,700000.0
274,3.0,2.0,1550.0,0.0,2500.0,1.0,98117.0,1100000.0
376,4.0,3.5,2200.0,0.0,6800.0,1.0,98115.0,1160000.0
49,5.0,3.5,2900.0,0.0,6800.0,1.0,98168.0,1400000.0
195,2.0,2.0,1100.0,0.0,1500.0,1.0,98116.0,810000.0
431,2.0,1.5,720.0,0.0,7800.0,1.0,98146.0,580000.0
229,2.0,3.0,1680.0,0.0,3100.0,1.0,98112.0,1310000.0
38,3.0,3.5,2400.0,0.0,3000.0,1.0,98115.0,1150000.0
219,1.0,1.0,400.0,0.0,0.25,0.0,98199.0,950000.0
173,3.0,2.0,1500.0,0.0,3600.0,1.0,98107.0,850000.0
155,2.0,2.5,1500.0,0.0,1600.0,1.0,98108.0,610000.0
