,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
117,31,2,175935,15,10,2,2,0,4,1,0,0,40,38,0
1,52,2,236363,15,10,0,0,1,4,0,0,0,40,38,0
362,23,2,193949,9,13,4,11,3,4,0,0,0,40,38,0
97,21,2,112362,11,9,4,5,3,4,1,0,0,40,38,0
317,44,2,195994,15,10,0,3,4,4,0,0,0,40,38,0
339,42,2,182062,11,9,2,2,0,4,1,0,0,40,38,0
363,57,2,159732,15,10,0,0,1,4,0,0,0,40,38,0
476,42,2,189203,15,10,2,2,0,4,1,0,0,40,38,0
202,20,2,193565,15,10,4,5,3,4,1,0,0,40,38,0
155,40,2,174533,11,9,2,2,0,4,1,0,0,40,38,0
19,28,2,165599,11,9,2,2,0,4,1,0,0,40,38,0
110,23,2,198146,9,13,4,9,1,4,0,0,0,40,38,0
206,53,2,180686,11,9,2,13,0,4,1,0,0,45,38,1
23,24,2,176683,11,9,4,7,1,4,1,0,0,40,38,0
147,39,2,188436,8,11,2,2,0,4,1,0,0,40,38,0
385,47,2,182062,11,9,2,3,0,4,1,0,0,40,38,1
11,21,2,191269,11,9,4,0,3,4,0,0,0,40,38,0
98,23,2,194904,11,9,4,7,3,4,0,0,0,40,38,0
38,46,2,182556,11,9,2,2,0,4,1,0,0,40,38,0
277,21,2,206351,11,9,4,2,3,4,1,0,0,40,38,0
96,25,2,193090,9,13,4,0,3,4,0,0,0,40,38,0
191,32,2,198096,11,9,2,13,0,4,1,0,0,40,38,0
243,37,2,175674,15,10,2,11,0,4,1,0,0,40,38,0
88,33,2,174789,11,9,2,11,0,4,1,0,0,40,38,0
149,34,2,169589,11,9,4,7,3,4,1,0,0,40,38,0
292,31,2,199058,11,9,2,2,0,4,1,0,0,40,38,0
298,18,2,197666,1,7,4,11,3,4,0,0,0,20,38,0
445,50,2,153976,11,9,2,2,0,4,1,0,0,40,38,1
303,43,2,114459,9,13,2,9,0,4,1,0,0,40,38,1
366,20,2,167979,15,10,4,11,3,4,0,0,0,30,38,0
122,38,2,193047,15,10,2,2,0,4,1,0,0,40,38,0
432,20,2,109952,15,10,4,5,3,4,1,0,0,20,38,0
316,23,2,118376,9,13,4,3,1,4,0,0,0,40,38,0
358,21,2,169699,11,9,4,5,3,4,1,0,0,40,38,0
142,41,2,117963,11,9,2,2,0,4,1,0,0,40,38,0
84,31,2,185846,6,5,2,6,0,4,1,0,0,40,38,0
120,36,2,189528,11,9,2,2,0,4,1,0,0,40,38,0
296,20,2,187649,15,10,4,0,1,4,0,0,0,35,38,0
259,44,2,192869,12,14,2,3,0,4,1,0,0,40,38,1
14,43,2,184543,15,10,0,0,4,4,0,0,0,40,38,0
111,41,2,112497,15,10,2,2,0,4,1,0,0,40,38,1
249,27,2,187161,11,9,4,2,1,4,1,0,0,40,38,0
189,40,2,193219,11,9,2,11,0,4,1,0,0,40,38,0
144,26,2,175769,11,9,2,5,0,4,1,0,0,40,38,0
475,19,2,148709,11,9,4,7,3,4,0,0,0,40,38,0
239,45,2,145441,11,9,2,2,0,4,1,0,0,40,38,1
310,31,2,185057,11,9,4,0,3,4,0,0,0,40,38,0
404,59,2,193882,11,9,2,2,0,4,1,0,0,40,38,0
