,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
184,24,4,230000,15,10,4,1,3,2,0,0,0,37,39,0
117,53,4,230000,11,9,2,10,0,4,1,0,1900,41,39,1
41,45,3,150000,10,11,2,11,0,4,1,0,0,55,39,1
66,34,4,250000,3,8,4,12,2,4,0,0,0,38,26,0
309,28,7,23006,7,12,4,1,1,4,0,0,0,40,11,0
436,52,5,175432,9,7,4,12,1,4,1,0,0,44,39,0
187,26,4,54000,9,13,4,12,1,4,1,0,1500,14,39,0
96,33,6,120345,14,11,0,3,2,4,0,0,0,40,39,0
306,43,4,210779,11,9,5,8,1,4,0,0,0,40,39,0
79,47,5,132456,9,13,2,4,0,4,1,0,0,60,39,1
394,55,1,567890,13,14,2,9,4,2,1,0,0,55,39,1
279,19,4,150000,2,7,4,9,3,4,0,0,0,18,39,0
355,31,4,140000,15,10,2,8,0,4,1,0,0,50,26,0
186,57,7,170000,10,16,2,10,0,4,1,0,0,41,39,1
