,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
487,90,2,19302,0,1,2,13,3,2,0,99999,0,99,7,1
5009,17,1,19302,15,1,2,0,0,2,1,99999,0,99,38,0
2419,34,2,176249,11,9,2,13,0,4,1,0,0,40,38,0
5898,51,2,242527,9,13,2,5,0,4,1,0,0,40,38,1
3768,35,2,68802,11,9,2,4,0,4,1,0,0,50,38,0
1509,29,2,107815,9,13,4,10,1,4,0,0,2167,60,38,1
2106,35,2,169841,1,4,0,9,4,4,0,0,0,40,3,0
3792,29,4,408326,0,5,4,3,1,4,1,0,0,45,38,0
1240,34,2,197467,11,9,2,2,0,4,1,0,0,60,38,0
1542,33,2,66941,12,14,2,4,5,4,0,0,0,50,38,1
3309,36,2,190463,0,6,4,3,1,4,0,7688,0,30,38,0
2645,59,4,124951,12,14,2,9,0,4,1,0,0,48,38,1
6014,30,4,155259,15,10,2,7,5,4,0,0,0,40,38,1
4982,52,2,200242,9,13,2,7,0,4,1,0,0,70,38,1
5291,17,2,1484705,15,16,2,0,0,4,1,99999,0,1,40,0
2469,45,2,166560,11,9,4,6,1,4,1,0,0,36,38,0
5848,40,2,112418,11,9,2,11,5,4,0,14771,0,40,38,1
1371,62,2,108956,11,9,2,3,0,4,1,0,0,40,38,1
5517,39,2,231645,15,10,0,0,4,4,0,0,0,40,38,0
4567,53,2,237627,11,9,6,6,1,4,0,0,0,37,38,0
2258,31,2,274652,15,10,2,5,0,4,1,0,0,45,38,0
3557,43,2,205894,11,9,2,2,2,4,1,0,1977,40,38,0
893,36,2,288577,11,9,4,10,2,4,1,0,0,50,38,0
3720,67,1,86388,12,14,2,0,0,4,1,0,0,45,38,0
2714,52,2,184521,11,9,0,4,4,4,0,0,0,36,38,0
355,32,2,139223,11,9,4,0,2,4,0,0,0,40,38,0
2979,35,1,888523,9,13,5,8,1,4,0,0,0,40,18,0
4332,36,2,238251,9,13,4,11,1,4,1,0,0,40,25,0
5460,45,2,173687,9,13,2,2,0,4,1,0,0,40,38,1
3787,50,2,159614,15,10,2,0,5,4,0,0,0,40,38,0
3773,17,5,19302,0,16,4,0,0,4,0,99999,3770,1,40,1
169,33,2,164629,9,13,4,7,1,2,1,0,0,40,38,0
3795,20,2,244571,11,9,4,11,3,4,1,0,0,40,38,0
4540,65,2,158657,0,6,2,13,0,4,1,0,0,40,38,0
4671,31,2,56291,11,9,4,7,4,4,0,0,0,40,38,0
3975,21,1,343459,11,9,4,4,1,4,1,0,1978,35,38,0
4977,24,1,45754,15,10,0,0,3,4,0,0,0,35,38,0
5502,35,2,286923,9,13,4,0,3,2,1,0,0,40,38,0
6007,22,2,99568,15,10,4,10,1,4,0,0,0,40,29,0
3488,27,2,229306,11,9,2,5,0,4,1,0,0,40,38,0
1479,54,1,119257,4,4,4,3,1,2,1,0,0,36,38,0
1795,52,5,153554,9,13,0,7,1,4,0,0,0,40,38,1
5195,17,5,1484705,15,16,4,0,0,4,0,99999,3770,1,40,0
4583,24,2,283285,9,13,4,9,1,4,1,0,0,40,38,0
1209,48,2,208550,9,13,2,2,0,4,1,0,0,40,38,1
2399,90,5,19302,0,1,4,0,0,4,0,0,0,1,0,0
1911,18,2,65317,6,4,4,12,2,4,1,0,0,30,38,0
2519,30,2,164140,9,13,2,0,0,4,1,0,0,40,38,0
2121,39,2,312148,11,9,2,7,0,4,1,0,0,40,4,0
1925,31,2,249662,9,13,2,5,0,4,1,0,0,61,38,0
224,21,4,190812,15,10,4,11,1,0,1,0,0,50,38,0
3783,51,4,191071,11,9,2,7,0,4,1,0,0,40,38,1
1484,46,2,132669,9,13,2,13,0,4,1,0,0,99,38,1
4678,17,2,410849,1,8,4,7,3,4,1,0,0,11,38,0
3021,36,1,180975,15,10,2,0,5,4,0,0,0,40,38,1
2484,39,2,93829,9,16,2,11,0,4,1,0,0,30,38,1
2573,23,2,35413,15,10,4,0,1,4,0,0,0,35,38,0
529,44,2,177236,1,8,2,0,0,4,1,0,0,45,38,0
4362,19,2,92826,11,9,4,11,3,4,0,0,0,8,38,0
795,35,5,98383,9,16,4,9,1,4,1,0,0,40,38,0
5804,20,2,113447,9,11,4,9,1,4,0,0,1658,40,38,0
2051,48,2,59364,5,3,2,3,0,4,1,0,0,45,38,0
5982,35,1,224313,15,10,2,0,0,4,1,0,0,48,38,0
4767,42,2,186885,2,6,0,9,1,4,1,0,0,60,38,0
127,53,2,272116,12,14,6,2,4,4,1,0,0,50,38,0
