,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
452,2,1.0,1740.0,0,8700.0,1,98146,535000
277,3,2.0,2437.0,0,6500.0,1,98118,1275000
48,1,1.0,683.0,0,0.23,0,98121,530000
224,3,1.0,1100.0,0,6096.0,1,98106,525000
318,4,1.5,2020.0,0,6511.0,1,98125,700000
104,4,5.5,4190.0,0,7000.0,1,98117,2300000
140,3,2.0,1890.0,0,1085.0,1,98115,865000
462,2,1.0,730.0,0,4000.0,1,98103,500000
431,4,2.0,2980.0,0,4275.0,1,98116,1325000
196,2,2.0,1700.0,0,3240.0,1,98103,1270000
394,4,3.5,2950.0,0,4000.0,1,98105,1800000
306,3,2.0,2.5,0,1.0,0,98108,1050000
498,3,3.0,1960.0,0,6030.0,1,98115,1350000
429,3,2.0,2100.0,0,4490.0,1,98118,720000
441,3,1.0,830.0,0,7200.0,1,98117,700000
151,3,2.5,1490.0,0,1056.0,1,98103,1098000
416,3,2.0,2437.0,0,6500.0,1,98118,1275000
469,3,2.0,1680.0,0,1416.0,1,98122,1050000
458,14,5.0,3880.0,0,4968.0,1,98118,1200000
212,2,1.0,1047.0,0,0.34,0,98102,1575000
18,2,1.0,828.0,0,5000.0,1,98103,525000
182,1,1.0,707.0,0,0.41,0,98121,470000
381,3,2.0,1680.0,0,1416.0,1,98122,1050000
57,3,2.0,1790.0,0,5000.0,1,98199,1000000
13,2,1.5,1390.0,0,1248.0,1,98122,699950
15,2,1.5,1230.0,0,745.0,1,98103,705000
397,2,2.0,1840.0,0,5000.0,1,98122,1200000
