,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
97,2.0,2.0,1200.0,0.0,700.0,1.0,98144.0,725000.0
1803,3.0,2.5,1850.0,0.0,8700.0,1.0,98115.0,1150000.0
1984,3.0,2.0,1600.0,0.0,3800.0,1.0,98107.0,725000.0
168,2.0,2.0,1824.0,0.0,3.8,0.0,98112.0,699000.0
1986,4.0,2.5,2300.0,0.0,5200.0,1.0,98112.0,1000000.0
615,4.0,2.5,2000.0,0.0,1.2,0.0,98115.0,1600000.0
1539,2.0,1.0,920.0,0.0,5000.0,1.0,98126.0,525000.0
1496,2.0,1.5,1683.0,0.0,2800.0,1.0,98144.0,725000.0
637,2.0,2.0,1300.0,0.0,3000.0,1.0,98105.0,725000.0
1925,4.0,3.5,2300.0,0.0,8100.0,1.0,98133.0,1250000.0
618,4.0,3.5,2800.0,0.0,1.8,0.0,98199.0,2200000.0
1781,2.0,2.0,1030.0,0.0,610.0,1.0,98107.0,625000.0
1290,3.0,2.5,1910.0,0.0,5100.0,1.0,98107.0,930000.0
727,2.0,2.0,1800.0,0.0,3000.0,1.0,98102.0,950000.0
1122,3.0,2.5,1640.0,0.0,3800.0,1.0,98118.0,795000.0
1045,3.0,2.5,2010.0,0.0,3350.0,1.0,98117.0,950000.0
41,4.0,3.0,2610.0,0.0,9200.0,1.0,98117.0,1185000.0
366,4.0,3.0,2870.0,0.0,0.51,0.0,98112.0,1400000.0
2031,4.0,2.5,1890.0,0.0,10240.0,1.0,98112.0,875000.0
345,5.0,3.5,3100.0,0.0,6500.0,1.0,98124.0,1300000.0
1248,5.0,2.5,2780.0,0.0,8600.0,1.0,98109.0,1200000.0
514,5.0,3.5,2800.0,0.0,3800.0,1.0,98117.0,1495000.0
292,4.0,3.0,2400.0,0.0,8500.0,1.0,98105.0,1050000.0
399,4.0,3.0,2900.0,0.0,5000.0,1.0,98111.0,1300000.0
515,1.0,1.0,850.0,0.0,3000.0,1.0,98104.0,395000.0
680,3.0,2.0,1832.0,0.0,6900.0,1.0,98108.0,825000.0
1344,3.0,2.0,1600.0,0.0,2900.0,1.0,98107.0,700000.0
761,2.0,2.0,1300.0,0.0,5500.0,1.0,98118.0,620000.0
342,2.0,1.5,1200.0,0.0,2000.0,1.0,98107.0,575000.0
1114,3.0,1.5,1600.0,0.0,2400.0,1.0,98122.0,850000.0
104,4.0,3.0,2800.0,0.0,5214.0,1.0,98103.0,1300000.0
699,3.0,2.5,2000.0,0.0,4200.0,1.0,98125.0,825000.0
243,3.0,2.5,2010.0,0.0,1900.0,1.0,98115.0,1025000.0
1694,2.0,1.5,920.0,0.0,0.32,0.0,98115.0,425000.0
2050,3.0,2.0,2010.0,0.0,6542.0,1.0,98119.0,1050000.0
1388,4.0,3.0,2500.0,0.0,0.3,0.0,98133.0,1050000.0
1465,4.0,2.5,3000.0,0.0,6500.0,1.0,98105.0,1400000.0
1858,3.0,1.5,1750.0,0.0,8200.0,1.0,98144.0,739000.0
789,4.0,3.0,3400.0,0.0,0.4,0.0,98111.0,1550000.0
2019,2.0,2.5,1600.0,0.0,4000.0,1.0,98106.0,899000.0
1564,3.0,2.5,2100.0,0.0,6800.0,1.0,98117.0,1050000.0
1529,5.0,4.0,3100.0,0.0,7500.0,1.0,98103.0,1850000.0
351,2.0,2.5,1300.0,0.0,2800.0,1.0,98136.0,795000.0
1240,4.0,2.5,1910.0,0.0,6541.0,1.0,98103.0,900000.0
2013,4.0,3.0,2400.0,0.0,6200.0,1.0,98105.0,1295000.0
659,4.0,3.5,3120.0,0.0,12800.0,1.0,98101.0,2200000.0
368,5.0,4.0,3120.0,0.0,0.62,0.0,98126.0,1550000.0
1570,3.0,2.5,2010.0,0.0,3419.0,1.0,98103.0,925000.0
1857,2.0,2.0,1050.0,0.0,5400.0,1.0,98112.0,499000.0
1096,2.0,1.0,800.0,0.0,2800.0,1.0,98124.0,400000.0
893,4.0,3.0,3200.0,0.0,7000.0,1.0,98115.0,1400000.0
686,2.0,1.0,900.0,0.0,3800.0,1.0,98105.0,425000.0
1649,3.0,2.0,2000.0,0.0,1100.0,1.0,98117.0,1000000.0
1058,2.0,1.5,850.0,0.0,1200.0,1.0,98116.0,575000.0
982,4.0,2.5,2200.0,0.0,6125.0,1.0,98115.0,1050000.0
382,2.0,1.0,1200.0,0.0,0.35,0.0,98105.0,525000.0
1721,4.0,3.0,2890.0,0.0,6120.0,1.0,98136.0,1295000.0
1583,3.0,3.0,1800.0,0.0,4000.0,1.0,98126.0,875000.0
128,4.0,2.5,2200.0,0.0,3000.0,1.0,98118.0,1250000.0
572,4.0,2.0,2210.0,0.0,10000.0,1.0,98144.0,925000.0
1569,4.0,2.0,2400.0,0.0,8200.0,1.0,98125.0,1400000.0
135,1.0,1.0,513.0,0.0,0.2,0.0,98121.0,425000.0
1435,2.0,1.5,1210.0,0.0,0.38,0.0,98111.0,725000.0
