,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
466,48,6,108501,11,9,2,8,5,4,0,0,0,10,0,0
37,20,4,459101,1,7,4,12,3,4,0,0,0,9,26,0
243,38,4,282011,11,9,2,6,0,4,1,0,0,42,39,1
65,35,4,251234,2,8,4,12,2,4,0,0,0,35,26,0
359,45,6,312345,12,11,3,11,0,1,1,0,0,55,42,0
166,22,3,76543,6,10,4,4,2,1,1,0,0,35,13,0
481,29,4,284671,12,11,2,10,0,4,0,0,0,35,39,0
355,44,3,278943,12,11,3,8,0,1,1,0,0,58,36,0
74,59,4,275891,10,11,3,9,0,4,1,0,0,35,39,0
226,46,4,150135,10,14,1,8,0,1,1,0,0,50,39,0
462,46,6,305501,9,12,2,11,0,4,1,0,0,48,39,0
44,51,4,298117,16,12,2,14,0,4,1,0,0,35,39,0
471,42,1,201341,12,9,4,5,4,4,0,0,0,50,39,1
387,44,4,163691,13,10,2,12,0,4,1,0,0,40,39,1
458,29,6,231456,14,13,5,9,1,2,0,0,0,35,39,0
77,52,4,251110,11,10,4,1,2,2,0,0,1200,50,39,1
167,51,2,198765,15,10,2,13,0,4,0,0,0,60,39,1
15,59,4,64321,8,9,4,10,1,4,1,0,0,55,39,1
47,24,4,108512,11,8,4,11,3,2,1,0,0,40,39,0
25,22,4,268421,15,11,4,6,3,2,0,0,0,35,39,0
163,38,4,321098,9,13,2,11,0,4,0,0,0,40,17,0
325,58,6,259812,12,14,2,10,4,1,1,0,0,60,39,0
164,29,6,87654,11,9,4,6,5,1,1,0,0,55,39,1
470,38,4,143942,10,8,2,6,0,4,1,0,0,45,39,0
414,59,5,349551,14,11,2,8,0,4,0,0,0,30,39,0
191,31,4,124187,10,8,0,14,4,4,1,0,1200,55,39,0
401,29,4,182419,13,15,2,9,0,4,0,0,0,38,39,1
60,38,2,234567,11,10,2,9,0,4,1,0,0,45,39,1
426,44,4,208765,12,14,4,10,1,4,0,0,0,40,39,0
447,25,4,160000,9,13,4,4,1,4,1,0,0,40,39,0
90,38,4,201123,13,11,2,8,1,4,1,0,0,42,39,0
304,44,4,201020,11,9,5,7,1,4,0,0,0,40,39,0
95,49,4,249876,9,14,0,10,4,4,1,0,0,42,39,0
486,44,1,225982,12,11,4,10,3,4,0,0,0,45,39,0
378,25,7,109876,9,7,4,4,3,4,1,0,0,40,39,0
3,47,0,251921,9,12,4,11,4,2,1,0,0,45,39,0
0,38,2,193442,10,11,3,9,2,2,0,0,0,42,39,0
143,35,4,201234,11,9,2,9,0,4,1,0,0,35,39,0
397,35,3,198765,12,16,4,5,5,2,0,0,0,38,39,0
255,55,2,239855,11,9,2,4,0,4,1,0,0,65,39,0
151,29,4,123456,12,11,4,10,3,4,1,0,0,42,29,0
301,29,4,191919,11,9,4,5,0,2,1,0,0,40,39,0
436,29,4,107423,15,10,3,12,1,1,1,0,0,40,39,0
240,41,4,219483,12,10,2,5,0,4,1,0,0,45,39,1
365,36,4,261191,14,9,4,8,1,1,0,0,0,40,25,0
127,51,6,261095,12,12,1,11,5,4,0,0,0,50,39,1
109,39,4,238893,11,9,0,10,1,4,1,0,0,50,39,0
34,61,2,125893,9,13,6,1,4,1,0,0,0,30,30,0
298,50,4,195378,11,9,4,1,3,4,0,0,0,50,39,0
297,26,4,221421,11,9,2,6,0,4,1,0,0,35,39,0
228,35,4,190194,1,6,4,3,3,2,1,0,0,40,39,0
