,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
357,59,4,194285,11,9,4,12,2,2,0,0,0,40,39,0
373,49,4,73134,9,7,2,11,0,4,1,0,0,48,39,1
291,29,4,156239,15,10,3,2,0,4,1,0,0,40,39,0
436,31,4,76543,12,8,0,7,2,4,0,0,1000,40,4,0
170,25,4,193823,10,12,2,5,3,4,0,0,0,32,39,0
162,56,2,54321,14,12,3,7,0,4,1,0,0,50,39,0
87,36,4,181654,9,13,2,8,0,4,0,0,0,45,39,0
140,38,4,256110,12,14,2,10,0,4,1,0,0,45,39,1
167,22,4,98765,5,4,4,8,2,4,1,0,0,25,17,0
189,54,2,230897,14,15,2,10,0,4,1,0,1802,40,39,1
252,25,7,143221,8,11,4,10,1,4,1,0,0,35,39,0
466,48,1,167890,9,13,2,2,0,4,1,0,0,40,39,0
410,38,4,198421,10,12,2,11,1,4,0,0,0,45,39,0
101,42,4,291047,11,9,2,9,1,4,0,0,0,50,39,0
182,24,4,50923,13,10,4,3,1,4,0,0,0,40,39,0
303,38,2,193419,8,11,2,8,0,4,1,0,0,42,39,0
6,50,4,189022,13,8,0,4,4,4,0,0,0,50,39,0
325,29,1,246801,14,9,1,11,0,2,1,0,1000,40,39,1
416,39,4,234901,11,9,0,14,1,4,0,0,0,40,39,0
322,36,2,145678,13,8,4,9,1,2,0,2000,0,38,40,1
334,24,4,27548,12,9,5,8,3,1,1,0,0,40,20,0
203,22,4,120539,16,11,4,7,4,4,1,0,0,40,39,0
401,29,7,367569,10,6,3,11,1,4,0,0,0,35,39,0
108,48,4,314531,11,9,4,13,3,4,1,0,0,40,39,0
214,29,4,538193,11,9,4,8,1,4,0,0,0,40,39,0
2,29,4,195342,9,14,4,6,1,4,0,0,0,40,39,0
137,43,4,47829,8,12,4,3,1,4,1,0,0,42,39,0
308,27,2,206817,15,10,4,14,1,4,0,0,0,40,39,0
321,49,5,98765,10,14,1,6,0,4,1,0,1000,48,39,0
159,48,1,206543,8,11,2,5,0,2,0,1890,0,50,22,1
336,42,5,193021,15,11,3,6,5,2,1,0,0,48,30,1
273,50,7,291421,13,9,1,2,1,4,0,0,0,40,39,0
227,25,4,249853,15,10,4,1,3,4,0,0,0,40,39,0
407,34,4,306383,15,10,0,6,1,4,1,0,0,55,39,0
183,49,2,198219,11,9,2,6,0,4,1,0,0,45,39,0
483,52,4,235987,9,13,2,8,0,4,1,0,0,40,2,1
163,46,4,234567,9,13,2,5,1,4,1,0,0,40,39,1
283,62,5,291421,16,11,2,9,0,4,1,0,0,40,39,0
232,49,1,231919,13,12,2,2,0,4,1,0,0,48,39,1
152,42,2,278912,9,12,5,13,1,1,1,0,100,38,35,0
432,41,4,65432,9,13,3,5,1,4,1,0,0,35,39,0
398,27,4,229392,12,14,4,1,1,4,0,0,0,40,39,0
50,41,4,238421,10,12,2,5,1,4,1,0,0,42,39,0
396,53,2,48219,9,8,6,13,1,4,0,0,0,40,39,0
434,26,4,54321,10,14,4,8,1,2,1,0,500,50,4,0
426,55,5,194417,11,9,4,10,1,4,1,0,0,45,39,1
115,50,4,208151,11,9,0,1,1,4,0,0,0,40,39,0
71,42,4,192819,12,8,4,11,4,4,0,0,0,50,39,0
265,29,4,261201,15,10,4,10,2,2,0,0,0,30,39,0
306,34,1,175439,14,10,0,12,3,4,0,0,0,42,39,1
142,35,4,348219,11,9,2,14,0,4,1,0,0,48,39,1
364,56,4,193021,13,9,2,6,0,4,1,0,0,45,39,0
157,39,2,217834,9,12,5,12,1,4,0,0,150,38,36,0
34,25,6,213492,11,9,4,13,3,4,1,0,0,22,39,0
459,40,4,208517,6,5,2,3,0,4,0,0,0,40,39,0
260,45,4,201112,10,8,3,5,2,4,1,2000,0,45,39,1
253,49,4,213421,12,14,2,8,3,4,1,0,0,48,39,0
329,47,2,145632,13,8,1,9,0,2,0,2000,0,38,40,1
65,24,4,392151,16,12,4,1,1,4,0,0,0,20,39,0
66,36,4,270819,4,3,6,3,0,4,1,0,0,42,26,0
403,38,4,278911,9,13,4,3,1,4,1,0,0,40,39,1
79,46,4,243819,11,9,4,6,4,4,0,0,0,50,39,0
472,55,6,145678,16,12,2,10,0,4,1,0,0,45,39,1
430,38,4,123456,10,14,1,7,3,4,1,5000,0,50,39,1
38,20,4,446419,1,7,4,12,3,4,0,0,0,9,26,0
229,59,2,198354,11,9,2,11,0,2,1,0,0,40,39,1
10,38,4,123456,12,10,3,5,2,4,1,0,0,42,39,0
266,24,4,291201,12,11,1,5,0,4,1,0,0,45,39,1
448,69,4,163351,10,9,6,9,1,4,0,0,0,9,39,0
