,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
252,7,1.0026703992570374,250,0,6548.008204133401,0,98101,159000
102,7,1.0026703992570374,250,0,7943.770596040907,1,98101,159000
329,7,1.0026703992570374,250,0,5767.670843413713,1,98101,159000
115,7,1.0026703992570374,250,0,3861.036670000165,0,98101,159000
236,7,1.0026703992570374,250,0,6216.359081552052,0,98101,159000
155,7,1.0026703992570374,250,0,0.23,0,98101,159000
327,7,1.0026703992570374,250,0,7762.567190227495,1,98101,159000
320,6,1.0026703992570374,250,0,6505.618944442849,1,98101,159000
34,7,1.0026703992570374,250,0,0.23,0,98101,159000
3,7,1.0026703992570374,250,0,9998.0,0,98101,159000
68,7,1.0026703992570374,250,0,0.23,1,98101,159000
315,7,1.0026703992570374,250,0,4037.238031167009,0,98101,159000
185,7,1.0026703992570374,250,0,5731.955372055065,0,98101,159000
218,7,0.5,250,0,1704.82592988877,1,98101,159000
124,7,0.5,250,0,2610.724118475714,1,98101,159000
43,7,1.0026703992570374,250,0,0.23,0,98101,159000
277,7,1.0026703992570374,250,0,2139.530405761833,0,98101,159000
188,6,1.0026703992570374,250,0,6856.492857257696,0,98101,159000
195,7,1.0026703992570374,250,0,2841.039899250585,1,98101,159000
263,7,1.0026703992570374,250,0,1924.2533179623128,1,98101,159000
201,7,1.0026703992570374,250,0,0.23,1,98101,159000
114,7,1.0026703992570374,250,0,2078.526657005916,0,98116,159000
275,7,1.0026703992570374,250,0,0.23,1,98101,159000
189,7,1.0026703992570374,250,0,5286.821260292949,1,98101,159000
18,7,1.0026703992570374,250,0,0.23,1,98101,159000
224,7,1.0026703992570374,250,0,848.3056351989935,0,98101,159000
272,7,1.0026703992570374,250,0,0.23,1,98101,159000
100,7,1.0026703992570374,250,0,0.23,1,98101,159000
103,7,1.0026703992570374,250,0,0.23,1,98101,159000
221,7,1.0026703992570374,250,0,3876.075200180337,1,98101,159000
138,7,1.0026703992570374,250,0,3228.77881359772,1,98101,159000
123,7,1.0026703992570374,250,0,2271.5533882292816,1,98101,159000
36,7,1.0026703992570374,250,0,4960.706052160562,1,98101,159000
273,7,1.0026703992570374,250,0,0.23,1,98101,159000
261,6,1.0026703992570374,250,0,0.23,1,98101,159000
198,7,1.0026703992570374,250,0,695.8818121753629,1,98101,159000
170,7,1.0026703992570374,250,0,1107.4690471481497,0,98101,159000
26,7,1.0026703992570374,250,0,0.23,1,98101,159000
182,7,1.0026703992570374,250,0,5036.768761891521,1,98101,159000
278,7,1.0026703992570374,250,0,2526.379936630154,1,98101,159000
190,7,1.0026703992570374,250,0,5602.04292130856,0,98101,159000
258,7,1.0026703992570374,250,0,5390.124731391386,0,98101,159000
