,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
320,7,1.0026703992570374,250,0,0.23,1,98101,159000
221,7,1.0026703992570374,250,0,4764.617632020057,0,98101,159000
45,7,1.0026703992570374,250,0,0.23,1,98101,159000
180,7,1.0026703992570374,250,0,0.23,0,98101,159000
69,7,1.0026703992570374,250,0,837.0213246241879,1,98101,159000
72,7,1.0026703992570374,250,0,1916.3421234806165,1,98101,159000
247,7,1.0026703992570374,250,0,2696.440663673828,1,98101,159000
317,7,1.0026703992570374,250,0,9998.0,1,98101,159000
162,7,1.0026703992570374,250,0,3220.214532838424,0,98101,159000
229,7,1.0026703992570374,250,0,4003.575549451734,0,98101,159000
289,7,1.0026703992570374,250,0,0.23,0,98101,159000
211,7,1.0026703992570374,250,0,1732.1633156162684,1,98101,159000
156,7,1.0026703992570374,250,0,1866.5717304087152,1,98101,159000
230,7,1.0026703992570374,250,0,5527.69447117179,1,98101,159000
321,7,1.0026703992570374,250,0,4264.035688176256,1,98101,159000
111,7,1.0026703992570374,250,0,1044.2830290279394,0,98101,159000
43,7,1.0026703992570374,250,0,2591.681803681935,1,98101,159000
142,7,1.0026703992570374,250,0,0.23,1,98101,159000
172,7,1.0026703992570374,250,0,0.23,0,98101,207550
309,7,1.0026703992570374,250,0,0.23,1,98101,159000
269,7,1.0026703992570374,250,0,1400.027447985337,1,98101,159000
83,7,1.0026703992570374,250,0,5894.808668172568,1,98101,159000
134,7,1.0026703992570374,250,0,59.103914229020575,0,98101,175409
314,7,1.0026703992570374,250,0,4139.0501356376,0,98101,159000
168,7,1.0026703992570374,250,0,1754.968798328482,1,98101,159000
153,7,1.0026703992570374,250,0,6300.621558173223,1,98101,159000
329,7,1.0026703992570374,250,0,7341.130846971257,1,98101,159000
215,7,1.0026703992570374,250,0,2655.050966377664,1,98101,159000
181,7,1.0026703992570374,250,0,0.23,1,98101,159000
137,7,1.0026703992570374,250,0,5710.562132092337,0,98101,159000
218,7,1.0026703992570374,250,0,7317.825089254579,1,98101,159000
61,7,1.0026703992570374,250,0,733.0720450536769,1,98101,159000
98,7,1.0026703992570374,250,0,5297.677256753808,0,98101,159000
237,7,1.0026703992570374,250,0,1846.8836071428627,0,98101,159000
251,7,1.0026703992570374,250,0,9998.0,1,98101,159000
104,7,1.0026703992570374,250,0,1226.1504763733874,1,98101,159000
147,7,1.0026703992570374,250,0,3987.1895025330864,1,98101,159000
10,7,1.0026703992570374,250,0,6634.48581678978,1,98101,159000
