,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
1870,41,2,37116,11,13,2,3,0,4,1,1,0,39,37,0
4804,20,3,187356,5,10,5,2,1,4,1,0,0,40,38,0
2735,26,2,289010,10,8,0,11,1,4,1,1,0,54,37,0
2987,58,2,247622,11,10,4,11,5,4,0,6,0,30,37,0
1211,45,2,368308,0,10,4,7,0,4,1,0,0,19,37,0
3591,21,2,119370,14,9,4,2,2,4,1,7,0,69,37,1
5009,39,2,41900,10,8,4,12,1,4,0,7496,0,40,38,0
1283,26,5,278691,10,9,0,6,4,4,1,6,0,40,29,0
4038,84,0,186706,14,10,2,2,0,4,1,7501,0,39,37,0
1001,38,4,45475,8,13,2,8,0,4,1,8,0,48,38,0
2606,44,4,171796,9,13,2,8,0,4,1,14801,0,43,38,0
4473,25,2,189843,5,15,6,3,1,4,0,8,0,50,37,0
3029,50,2,43481,11,9,5,4,1,4,1,0,0,39,38,0
5559,24,2,372092,8,8,2,10,0,1,1,4,0,39,37,0
4587,30,2,146478,0,14,4,5,1,4,1,0,0,40,37,0
1763,24,2,141060,15,10,5,0,4,4,0,4,0,39,38,0
4373,28,4,116141,9,10,0,3,0,4,1,0,1896,24,37,1
5707,26,2,201220,14,9,4,2,1,4,1,0,0,49,38,0
528,49,1,228425,14,12,4,1,3,4,1,4,83,60,37,1
932,46,0,84519,15,10,2,10,4,1,1,7,0,49,37,0
4902,24,2,35832,10,11,4,2,1,1,0,0,0,40,37,1
5801,22,2,201724,0,13,2,2,0,4,1,12,0,49,37,0
449,35,2,276558,9,13,2,7,1,4,1,0,0,40,7,1
2948,33,2,199426,11,11,2,0,0,4,1,11,0,40,38,0
4876,28,2,218303,15,10,4,5,1,4,0,0,0,47,38,0
2399,18,2,120406,14,9,0,0,1,2,0,0,0,40,38,0
1091,41,2,331943,8,8,2,6,0,4,1,0,0,39,37,0
736,21,1,193414,0,9,4,9,1,4,0,0,0,35,38,0
3715,19,5,136833,14,12,2,6,0,4,1,0,0,39,37,0
2364,39,2,185405,10,11,2,3,3,4,1,0,0,40,6,0
4135,73,1,158062,5,9,2,2,0,4,1,0,0,67,38,1
2203,21,2,183086,10,8,2,5,5,0,1,0,0,63,38,0
5738,21,2,119448,10,9,2,8,0,4,1,0,0,39,38,0
2544,44,4,84159,8,9,0,8,1,4,1,14832,0,48,38,0
1006,18,2,479939,10,9,4,0,3,4,1,0,0,12,38,0
3962,38,2,117050,11,9,2,12,0,0,1,0,0,39,37,0
5128,20,2,185645,11,8,2,1,0,4,1,0,0,39,38,0
4146,32,2,243804,7,9,2,3,0,4,1,4,0,40,38,0
4055,19,2,226958,8,9,0,0,0,4,0,0,0,14,38,0
5299,78,4,239234,9,13,2,8,0,4,1,5,0,13,37,1
208,31,2,170138,11,9,4,2,1,4,0,0,0,45,36,0
5179,33,2,199942,11,9,6,5,4,4,0,4,0,40,37,0
3298,44,2,194636,5,10,4,10,4,2,0,9,0,40,38,0
5071,30,3,192165,9,14,2,3,0,2,1,3,0,40,37,1
3857,22,2,212860,3,12,0,6,0,4,0,6,0,39,38,1
4983,32,6,227119,10,9,4,0,4,2,1,0,0,30,17,0
3106,25,2,122536,11,9,5,1,1,4,1,3,0,39,37,0
4692,26,4,340789,9,13,2,3,0,4,1,0,0,78,37,0
4410,34,2,309374,15,13,0,6,4,4,0,0,0,40,38,0
1079,28,3,259008,15,10,4,0,1,4,0,0,0,60,37,0
2802,58,2,168757,15,10,3,11,1,4,1,0,0,40,38,0
2624,46,2,232913,9,13,2,1,0,4,1,0,1839,35,37,0
3358,31,1,255743,9,10,0,11,0,4,1,0,0,59,35,1
5844,28,2,186169,11,9,4,7,1,4,0,3627,0,40,37,0
4645,43,2,220031,15,10,4,6,3,4,0,0,0,12,38,0
3246,44,2,118147,9,13,2,12,0,4,1,0,0,60,38,1
5094,27,1,179696,14,9,5,10,1,4,0,0,0,36,38,0
5004,58,2,205051,8,9,2,12,0,4,0,2,0,40,37,0
2175,56,3,113808,11,9,2,1,0,4,1,0,0,53,25,0
3582,47,4,103644,11,9,4,6,4,4,1,0,0,25,38,0
