,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price
250,4,3.5,2285.0,0,1792.0,1,98116,1500000
393,6,3.0,2140.0,0,5300.0,1,98118,580000
109,3,2.0,2437.0,0,6500.0,1,98118,1275000
367,3,2.0,1450.0,0,982.0,1,98117,739000
128,3,2.5,1610.0,0,1105.0,1,98102,965000
95,4,2.5,2555.0,0,6000.0,1,98119,1150000
427,3,3.0,1660.0,0,2500.0,1,98112,1295000
206,4,2.0,1880.0,0,6150.0,1,98118,965000
380,2,2.0,1200.0,0,1049.0,1,98117,620000
94,2,2.0,1288.0,0,1331.0,1,98115,800000
312,4,2.0,1710.0,0,7240.0,1,98168,535000
387,2,1.0,740.0,0,4240.0,1,98106,525000
181,5,2.0,2640.0,0,6180.0,1,98118,700000
112,3,1.5,1590.0,0,3840.0,1,98117,710000
32,5,3.0,2610.0,0,2550.0,1,98109,1795000
48,3,2.5,1810.0,0,1692.0,1,98103,1000000
49,5,3.0,3030.0,0,5200.0,1,98118,800000
322,2,1.0,770.0,0,4080.0,1,98106,560000
272,3,2.0,1300.0,0,2908.0,1,98118,730000
2,5,3.5,3970.0,0,10.05,0,98133,1600000
436,4,3.0,2230.0,0,6700.0,1,98115,1150000
457,4,3.5,1806.0,0,3060.0,1,98146,700000
187,2,1.0,1090.0,0,5028.0,1,98122,850000
176,2,1.5,1015.0,0,1.0,0,98122,695000
475,3,2.5,1810.0,0,1436.0,1,98107,1000000
284,4,2.0,1080.0,0,4800.0,1,98117,850000
124,5,3.0,3280.0,0,6250.0,1,98117,1350000
213,3,1.5,1550.0,0,4000.0,1,98117,1100000
303,4,3.0,1790.0,0,5624.0,1,98115,1190000
